,Unnamed: 0,GENERATOR,UNIT,PLANT_ID,PNODE,ISO,CLUSTER,RETIRED_DATE,FUEL,new_gas_multiplier,new_gas_intercept,F1-score,R-squared,nat_gas_coeffs_exist
0,0,08HENCO  GEN1,1,7763,CIN.HENRYCO.1,miso,08HENCO,,NG,9.471581736883849,6.869684499314128,0.652862218141829,0.989871123118344,0
1,1,08HENCO  GEN2,2,7763,CIN.HENRYCO.1,miso,08HENCO,,NG,9.60662025415304,7.495198902606309,0.6508951102549102,0.9849043564005826,0
2,2,08HENCO  GEN3,3,7763,CIN.HENRYCO.1,miso,08HENCO,,NG,9.775512384074643,7.165980795610423,0.6536717414190414,0.9931500282093422,0
3,22,16EAG_VA CT1,GT1,991,IPL.16EVCT7,miso,16EAG_VA,,NG,6.016433519319471,-4.762688614540468,0.9721344831141978,0.9900294059915942,1
4,23,16EAG_VA CT2,GT2,991,IPL.16EVCT7,miso,16EAG_VA,,NG,5.9843509189101765,-4.612711476909008,0.9750769161335378,0.9894302480382852,1
5,25,16GEORGE 16GEORG1_1G,GT1,7759,IPL.16GEOR11G,miso,16GEORGE,,NG,14.40506670999524,0.3877457704618194,0.6891449300224666,0.9312903327790888,0
6,26,16GEORGE 16GEORG2_2G,GT2,7759,IPL.16GEOR11G,miso,16GEORGE,,NG,15.641252929332303,7.879286694101508,0.6203776315552972,0.9548975917620472,0
7,27,16GEORGE 16GEORG3_3G,GT3,7759,IPL.16GEOR11G,miso,16GEORGE,,NG,13.65973399515372,11.438500228623685,0.5996085956953239,0.9658154481242052,0
8,28,16GEORGE 16GEORG4_4G,GT4,7759,IPL.16GEOR11G,miso,16GEORGE,,NG,12.958445881436386,1.9899405578417928,0.7353087036314534,0.9657838469777124,0
9,29,16STOUTC STC4,GT4,990,IPL.16STOC4C4,miso,16STOUTC,,NG,9.565085709488717,-0.0475537265660722,0.5853782573312731,0.9893466837512565,1
10,30,16STOUTC STC5,GT5,990,IPL.16STOC4C4,miso,16STOUTC,,NG,9.666938258603196,-0.0292638317329675,0.5734721295782746,0.992317489752414,1
11,31,16STOUTC STC6,GT6,990,IPL.16STOC4C4,miso,16STOUTC,,NG,9.037745161905804,11.445816186556929,0.4674158783376477,0.9560709060530446,1
12,34,ABBROWN  UN4,4,6137,SIGE.10ABBGN1,miso,ABBROWN,,NG,14.43418450739196,11.793324188385917,0.3431604732702502,0.9635525648391564,1
13,51,AMESPLNT AMESPL_7_UNIT,7,1122,MEC.AMES,miso,AMESPLNT,,NG,1.1703849782341322,-11.994513031550069,0.5559078061072615,0.9451265597709988,0
14,52,AMESPLNT AMESPL_8_UNIT,8,1122,MEC.AMES,miso,AMESPLNT,,NG,1.3240659568649953,-11.767718335619568,0.6921373738197809,0.9232949418758762,0
15,53,ANSON    ANSON_4_UNIT,4,7237,NSP.ANSON2,miso,"ANSON,SPLIT_R",,NG,10.623758169845807,9.32418838591678,0.5358753368237756,0.9927717322918036,0
16,54,ASTR_GEN ASTORIA_GEN,1,61144,OTP.ASTORIA,miso,ASTR_GEN,,NG,7.943246904525204,5.969821673525376,0.7179978023666573,0.9927904800978676,1
17,77,BLK_DOG  BLK_DO_6_UNIT,6,1904,NSP.BLKDO2,miso,BLK_DOG,,NG,10.64778835972292,4.444444444444443,0.6857182420023876,0.9928727035710442,0
18,80,BLUE_LK  BLUE_L_7_UNIT,7,8027,NSP.BLUEL1,miso,BLUE_LK,,NG,15.552004610339948,3.2117055326931867,0.4459056304482592,0.9857557429624983,0
19,81,BLUE_LK  BLUE_L_8_UNIT,8,8027,NSP.BLUEL1,miso,BLUE_LK,,NG,13.977110945047114,4.616369455875628,0.4830034035336119,0.9922375007662356,0
20,93,CEC2     CTG_1,CT01,55447,CWLD.CEC2CTG1,miso,CEC2,,NG,20.96465279515256,11.994513031550069,0.166187115532166,0.9731548861649392,0
21,94,CEC2     CTG_2,CT02,55447,CWLD.CEC2CTG1,miso,CEC2,,NG,20.518095675790413,11.127572016460904,0.2541060904744873,0.9702200334808864,0
22,95,CEC2     CTG_3,CT03,55447,CWLD.CEC2CTG1,miso,CEC2,,NG,20.760355405383663,11.990855052583449,0.3424782718698725,0.962720671472601,0
23,114,CSTN     CTG_1,CTG1,55334,AMIL.CSTNCTG1,miso,CSTN,,NG,9.298334582037688,-4.082304526748972,0.8262381344679101,0.9682446683594486,1
24,115,CSTN     CTG_2,CTG2,55334,AMIL.CSTNCTG1,miso,CSTN,,NG,9.302382604071669,-4.203017832647463,0.8214324124163654,0.9733182719755982,1
25,131,DIG      GEN1,GTP1,55088,DECO.DIGG2,miso,DIG,,NG,10.687525973781206,-1.7229080932784635,0.8923347104065363,0.9867737423452356,0
26,133,ELK_MND  ELK_MN_2_UNIT,2,7863,DPC.EKM1,miso,ELK_MND,,NG,20.70895076159956,11.6506630086877,0.5125665277019104,0.9832276765805013,0
27,136,EL_FARM  EL_FAR_2_UNIT,2,6063,MEC.EL_FARM_1,miso,EL_FARM,,NG,24.051388644194525,9.876543209876544,0.1881107796069181,0.9771378405433506,0
28,138,EMERY    EMERY_1_UNIT,11,8031,ALTW.CC.EMERY1,miso,EMERY,,NG,5.36829088641268,-2.787379972565158,0.894347006180514,0.979322430178061,1
29,139,EMERY    EMERY_2_UNIT,12,8031,ALTW.CC.EMERY1,miso,EMERY,,NG,6.773527031685833,-7.462277091906722,0.9011635613020156,0.978429860372802,1
30,164,GLENDCT  GLENDC_2,GT-2,2176,MDU.GLENDC1,miso,GLENDCT,,NG,18.830278866363145,10.926383173296752,0.1557905202725634,0.9085645407166316,0
31,171,GREENWOO GW1,1,6035,DECO.GRNWD.MVP,miso,GREENWOO,,NG,12.425433131469893,-11.80429812528578,0.639856524521134,0.96413452658407,1
32,179,HARGIS   HARGIS_G1,U-1,56283,LAFA.HARGIS1,miso,HARGIS,,NG,11.595661967737016,11.935985368084133,0.5024137696481324,0.9976997216614222,0
33,180,HARGIS   HARGIS_G2,U-2,56283,LAFA.HARGIS1,miso,HARGIS,,NG,12.125618945054777,10.55326931870142,0.4944762043507905,0.997128224784183,0
34,186,HIBRDGE  HIBRDG_7_UNIT,7,1912,NSP.HIBRDG.7,miso,HIBRDGE,,NG,6.144663395469016,-5.552812071330589,0.885531325495916,0.966588009764036,1
35,187,HIBRDGE  HIBRDG_8_UNIT,8,1912,NSP.HIBRDG.7,miso,HIBRDGE,,NG,6.09960318954439,-5.380887059899404,0.8617693013460193,0.9661933303494892,1
36,192,JONSBR   GC,SN04,56505,EAI.CWL_A,miso,JONSBR,,NG,12.06991545556293,10.867855509830818,0.5825045499489226,0.9847394648938962,0
37,193,JONSBR   GD,SN06,56505,EAI.CWL_A,miso,JONSBR,,NG,13.635495812591422,8.998628257887516,0.5380329297638128,0.9899216642930784,0
38,194,JONSBR   GE,SN07,56505,EAI.CWL_A,miso,JONSBR,,NG,14.163546179074412,8.39506172839506,0.3877502834802257,0.9961497642958927,0
39,195,JUDD     JU11,1,7972,DECO.JUDD11,miso,JUDD,,NG,14.726257957693283,11.694558756287153,0.5462110766397045,0.974812643199056,0
40,196,JUDD     JU12,2,7972,DECO.JUDD11,miso,JUDD,,NG,14.563138500880012,11.950617283950615,0.5563795614525878,0.9719882517320638,0
41,197,JUDD     JU13,3,7972,DECO.JUDD11,miso,JUDD,,NG,17.943909208385886,7.912208504801097,0.5458435264106709,0.938102373772361,0
42,198,JUDD     JU14,4,7972,DECO.JUDD11,miso,JUDD,,NG,17.02608400282191,11.464106081390034,0.5489052655815789,0.98274073410288,0
43,210,LABBE    G1,U-1,56108,LAFA.LABBE1,miso,LABBE,,NG,11.667130781541498,11.401920438957475,0.4919922005647373,0.9963422529049146,0
44,211,LABBE    G2,U-2,56108,LAFA.LABBE1,miso,LABBE,,NG,11.678933524100644,11.368998628257886,0.4759993785538178,0.995969636981516,0
45,213,LAKOVR   GT2,H02,55218,EMBA.CC.HINDS1,miso,"HINDS2,LAKOVR",,NG,5.954757134028038,0.0,0.8947985344108633,0.9509058461409424,1
46,215,LASKIN   LASKIN_1_UNIT,1,1891,MP.LASKIN1,miso,LASKIN,,NG,9.943971027274175,11.859167809785095,0.5840436345827571,0.9919578397461888,0
47,216,LASKIN   LASKIN_2_UNIT,2,1891,MP.LASKIN1,miso,LASKIN,,NG,9.494709365431932,11.551897576588935,0.5438752322265551,0.992632629345102,0
48,217,LAWRENCO GEN1,1,7948,HE.07LCPGEN1,miso,LAWRENCO,,NG,17.547750422495273,11.039780521262005,0.3718545043593682,0.9979686325582204,0
49,218,LAWRENCO GEN2,2,7948,HE.07LCPGEN1,miso,LAWRENCO,,NG,17.64182303437523,10.68129858253315,0.4423633401295364,0.9695360454934496,0
50,219,LAWRENCO GEN3,3,7948,HE.07LCPGEN1,miso,LAWRENCO,,NG,18.24213900961237,9.327846364883404,0.4361950091624632,0.9982216666267252,0
51,220,LAWRENCO GEN4,4,7948,HE.07LCPGEN1,miso,LAWRENCO,,NG,17.999902793695263,9.415637860082304,0.4311444463579819,0.998242784276894,0
52,221,LAWRENCO GEN5,5,7948,HE.07LCPGEN1,miso,LAWRENCO,,NG,18.165108766144076,9.752171925011432,0.4530494745901135,0.9900965941044714,0
53,222,LAWRENCO GEN6,6,7948,HE.07LCPGEN1,miso,LAWRENCO,,NG,18.645854352914228,8.907178783721994,0.4447839574605521,0.9979672704123064,0
54,228,LKCHAR   CTG_1A,1A,60927,EES.LKCHAR_CT1,miso,LKCHAR,,NG,6.659137548041428,-4.393232738911752,0.9031469619147956,0.9388826283473376,1
55,229,LKCHAR   CTG_1B,1B,60927,EES.LKCHAR_CT1,miso,LKCHAR,,NG,1.3741249749040243,7.561042524005487,0.8987737768333518,0.9574574953085974,1
56,248,MARION04 GEN5,5,976,SIPC.5MRN_PN14,miso,MARION04,,NG,15.61525122095021,10.414266117969822,0.4239234376302089,0.9031496019218292,1
57,304,NEV_ALTE NEEVNG1,CT01,55135,ALTE.NEENAHG1,miso,NEV_ALTE,,NG,10.655343708280144,6.792866941015087,0.6629012724329068,0.9893436316707648,0
58,305,NEV_ALTE NEEVNG2,CT02,55135,ALTE.NEENAHG1,miso,NEV_ALTE,,NG,10.582212879366084,6.2185642432556,0.6630976193077297,0.9902190045616326,0
59,308,NINEMI   G6A,6A,1403,EES.NINEM6_CT1,miso,"ALLIAN,NINEMI",,NG,2.329885500382635,-0.9620484682213076,0.9637629801538966,0.93426280209095,1
60,319,OSWALD_E CTG2,G2,55221,EAI.AECCOSWCT1,miso,OSWALD_E,,NG,11.914920789641942,-0.877914951989026,0.658304739754081,0.9375450955062768,0
61,322,OSWALD_E CTG5,G5,55221,EAI.AECCOSWCT1,miso,OSWALD_E,,NG,12.418794834880838,-1.7009602194787388,0.6958912284564153,0.933140689426342,0
62,323,OSWALD_E CTG6,G6,55221,EAI.AECCOSWCT1,miso,OSWALD_E,,NG,11.514138329482986,-0.1316872427983539,0.6619523064137464,0.949278137080534,0
63,324,OSWALD_E CTG7,G7,55221,EAI.AECCOSWCT1,miso,OSWALD_E,,NG,12.441972949227688,-2.030178326474623,0.6789811776059089,0.9768913916089552,0
64,346,PHEC     PHEC_1_UNIT,1,7145,MEC.PHEC_1,miso,PHEC,,NG,20.04963226205071,6.942844078646547,0.2642537494846301,0.9531571936686122,0
65,348,PHEC     PHEC_3_UNIT,3,7145,MEC.PHEC_1,miso,PHEC,,NG,18.51899344652785,8.983996342021033,0.3070947204706518,0.9131114855135414,0
66,368,PVLYGRE  PVLYGR_1_UNIT,11,7843,GRE.PVLYGR1,miso,"GDMNSP,GDMSMP,PVWFCNSP,PVLYGRE",,NG,18.44207314916965,11.727480566986738,0.4517841949818884,0.987691922599808,0
67,369,PVLYGRE  PVLYGR_2_UNIT,12,7843,GRE.PVLYGR1,miso,"GDMNSP,GDMSMP,PVWFCNSP,PVLYGRE",,NG,17.996045324579914,11.990855052583449,0.4490243598698972,0.9828407258362024,0
68,384,RENAISSA GEN_1,CT1,55402,CONS.RENAIGEN1,miso,RENAISSA,,NG,15.814527314378624,-9.210791037951534,0.4729662340762526,0.9448724814880438,1
69,385,RENAISSA GEN_2,CT2,55402,CONS.RENAIGEN1,miso,RENAISSA,,NG,15.271347457752013,-7.780521262002743,0.3765451817294867,0.9696610752574693,1
70,386,RENAISSA GEN_3,CT3,55402,CONS.RENAIGEN1,miso,RENAISSA,,NG,13.82184890762202,-6.474622770919068,0.4231524455480193,0.9755021742760271,1
71,387,RENAISSA GEN_4,CT4,55402,CONS.RENAIGEN1,miso,RENAISSA,,NG,14.261043773949414,-7.429355281207133,0.4169052445974822,0.9745351019358596,1
72,395,RIVRSID  RIVRSI_9_UN,9,1927,NSP.RIVRSD71,miso,RIVRSID,,NG,7.191323297074556,-2.0996799268404214,0.8536222741017282,0.9842427425761248,1
73,396,RIVRSID  RIVRS_10_UN,10,1927,NSP.RIVRSD71,miso,RIVRSID,,NG,6.734757839777965,1.3278463648834016,0.7951557296255457,0.9856837501736276,1
74,397,RODEMR1  G1,1,6190,CLEC.MPS3,miso,RODEMR1,,NG,11.568166401957294,-11.786008230452676,0.8005786858261829,0.998629760218802,1
75,399,SABINE_E G5,5,3459,EES.SABINE1,miso,SABINE_E,,NG,11.365883334411263,-9.305898491083676,0.6931110169151657,0.9986532924599892,1
76,408,SHEB_EC  SHEB52G1,1,56166,ALTE.SHEB1,miso,SHEB_EC,,NG,13.850422679243849,-0.3987197073616826,0.6091086125799098,0.9799811150965108,0
77,409,SHEB_EC  SHEB52G2,2,56166,ALTE.SHEB1,miso,SHEB_EC,,NG,10.404230704312884,7.07087334247828,0.5664726978290135,0.989790306621549,0
78,411,SILVRCRK G1,1,7988,SME.SLVRCRK_1,miso,SILVRCRK,,NG,13.499863638331838,-2.571559213534522,0.5210317831051634,0.958367613840491,0
79,414,SLWAYOTP SLWAYO_1_UNIT,1,7947,OTP.SLWAYO1,miso,SLWAYOTP,,NG,8.529370266070357,11.95793324188386,0.7752415808061874,0.9821047774042716,0
80,420,STRTRSW  STRTRS_7_UNIT,7,1131,MEC.CFU_1.AZ,miso,STRTRSW,,NG,18.95937653277933,10.465477823502514,0.3064338736966339,0.983663959678684,0
81,422,SWEC     CTG_1,CT1,7842,AMIL.SWECCTG1,miso,SWEC,,NG,20.748906588790064,11.6506630086877,0.1312163475453384,0.9186635140903784,0
82,423,SYCAMOR  SYCAMO_1_UNIT,1,8029,MEC.SYCAMO_1,miso,SYCAMOR,,NG,22.45671015459312,11.244627343392777,0.1733739814811334,0.9625043377561812,0
83,424,SYCAMOR  SYCAMO_2_UNIT,2,8029,MEC.SYCAMO_1,miso,SYCAMOR,,NG,21.84841985496684,10.99222679469593,0.24718273780454,0.9787662674062544,0
84,425,SYLVRNGT SYLVARENAGT1,1,7989,SME.SYLV_1,miso,SYLVRNGT,,NG,8.184341917183898,6.266117969821674,0.6235351917879621,0.9355832693406388,0
85,426,SYLVRNGT SYLVARENAGT2,2,7989,SME.SYLV_1,miso,SYLVRNGT,,NG,9.71285872619516,2.1399176954732506,0.589183322276152,0.9277818256202224,0
86,428,TECHE1   3,3,1400,CLEC.TPS3,miso,TECHE1,,NG,9.420796624840008,7.64883401920439,0.3220886279350775,0.9968386266962108,0
87,479,WORTHING W01,1,55148,HE.WORTH1,miso,MEROM,,NG,15.961077319858784,8.51577503429355,0.5507359668773085,0.9735012763290491,0
88,480,WORTHING W02,2,55148,HE.WORTH1,miso,MEROM,,NG,16.068683312012507,8.39140374942844,0.546312336542293,0.9884304697285912,0
89,481,WORTHING W03,3,55148,HE.WORTH1,miso,MEROM,,NG,15.211763538836347,10.40329218106996,0.5246373564224259,0.986689154098643,0
90,482,WORTHING W04,4,55148,HE.WORTH1,miso,MEROM,,NG,16.068761162038694,8.329218106995887,0.5234394104608502,0.9912093681637804,0
91,499,DEP      DELTA1,DEPS1,63259,CONS.LANS.ARR,miso,"CANAL_5,DEP,ERICKSON,ECKERT,REOTOWN",,NG,11.653982385733851,-10.033836305441246,0.5002863563144424,0.9678412353160092,1
92,537,STCHAR   CT_1A,1A,60926,EES.JWL_CT1,miso,STCHAR,,NG,6.945688763022858,-7.012345679012345,0.8926783318155005,0.9715489126790312,1
93,538,STCHAR   CT_1B,1B,60926,EES.JWL_CT2,miso,STCHAR,,NG,6.965197266246346,-7.100137174211248,0.8766183106191034,0.9715899089070876,1
94,603,TILTONEC G1,1,7760,AMIL.TILTU1,miso,"TILTONEC,TLTN_AEP",,NG,11.854304504322164,11.88477366255144,0.5043931811883865,0.9946136367014532,0
95,604,TILTONEC G2,2,7760,AMIL.TILTU2,miso,"TILTONEC,TLTN_AEP",,NG,12.25148885308085,11.30315500685871,0.4814779292620967,0.992786359619433,0
96,605,TILTONEC G3,3,7760,AMIL.TILTU3,miso,"TILTONEC,TLTN_AEP",,NG,11.948562397195754,11.643347050754455,0.4678931785843166,0.9927003299492076,0
97,606,TILTONEC G4,4,7760,AMIL.TILTU4,miso,"TILTONEC,TLTN_AEP",,NG,11.925648008911296,11.892089620484684,0.4545808832618307,0.993220966028161,0
98,624,932 ROCK/1/1,T4,55109,932 ROCK12 KV   RR-1,pjm,932 ROCK,,NG,20.49296066274136,11.292181069958849,0.0992761799287656,0.988344487125698,0
99,627,BEARGRDN/1/1,1A,56807,BEARGRDN18 KV   CT1A,pjm,BEARGRDN,,NG,6.489045941819736,-2.79103795153178,0.822305554071497,0.9918507864289166,1
100,628,BEARGRDN/1/2,1B,56807,BEARGRDN18 KV   CT1B,pjm,BEARGRDN,,NG,6.084159556148763,-1.225422953818016,0.8285830332742697,0.9305570057280718,1
101,636,BRANDYWI/1/2,2,54832,BRANDYWI13 KV   STEAM,pjm,BRANDYWI,,NG,7.394925931625114,11.88111568358482,0.7118127975327112,0.9876647530064432,0
102,637,BRANDYWI/1/3,1,54832,BRANDYWI13 KV   STEAM,pjm,BRANDYWI,,NG,8.683592574201288,9.78875171467764,0.6702286693670855,0.9893289255130872,0
103,638,BRUNNERI/1/2,1,3140,BRUNNERI18 KV   UNIT01,pjm,BRUNNERI,,NG,14.394982290368432,-11.07270233196159,0.6611118507842911,0.959452929462766,0
104,639,BRUNNERI/1/3,2,3140,BRUNNERI18 KV   UNIT02,pjm,BRUNNERI,,NG,-0.8397416136371572,6.672153635116596,0.7503977816292696,0.9688295347691668,0
105,640,BRUNNERI/1/4,3,3140,BRUNNERI24 KV   UNIT03,pjm,BRUNNERI,,NG,-0.5872396211316513,11.668952903520804,0.4894069087254151,0.9477172204551858,0
106,646,CHALKPT/1/6,4,1571,CHALKPT 13 KV   CT5,pjm,CHALKPT,,NG,16.660120443064134,8.406035665294924,0.2275917298865546,0.9690494041091204,0
107,647,CHALKPT/1/7,3,1571,CHALKPT 13 KV   CT5,pjm,CHALKPT,,NG,11.04763603957615,11.694558756287153,0.2470704698550855,0.9793875747659158,0
108,648,CHELTENH/1/1,11,60302,CHELTENH18 KV   CTG11,pjm,CHELTENH,,NG,6.203508342104706,-1.3680841335162326,0.9449431723217988,0.9787109775071656,0
109,649,CHELTENH/1/2,12,60302,CHELTENH18 KV   CTG11,pjm,CHELTENH,,NG,6.225001497518359,-1.4375857338820306,0.922159222247022,0.9809981185569598,0
110,650,CLINCHRI/1/1,1,3775,CLINCHRI15.5 KV CR1,pjm,CLINCHRI,,NG,12.426428022656838,9.649748513946044,0.2758939513683448,0.9949805577513112,1
111,651,CLINCHRI/1/2,2,3775,CLINCHRI15.5 KV CR1,pjm,CLINCHRI,,NG,14.909978851474374,10.103337905807043,0.2514253561902028,0.986509712886838,1
112,652,CROWNPNT/1/1,E101,56963,CROWNPNT18 KV   CTG1,pjm,CROWNPNT,,NG,5.890144516466322,10.209419295839048,0.5287011763072651,0.9874383646058292,0
113,653,CROWNPNT/1/2,E102,56963,CROWNPNT18 KV   CTG1,pjm,CROWNPNT,,NG,5.798613988996396,10.09967992684042,0.5746943349026185,0.987532646876826,0
114,654,DARBYTWN/1/1,3,7212,DARBYTWN14 KV   GT1,pjm,DARBYTWN,,NG,17.9931007682023,7.747599451303154,0.3084617654298821,0.979916768629614,0
115,655,DARBYTWN/1/2,1,7212,DARBYTWN14 KV   GT1,pjm,DARBYTWN,,NG,15.740703995603376,11.76040237768633,0.2862859683413928,0.9860998271989432,0
116,656,DARBYTWN/1/3,4,7212,DARBYTWN14 KV   GT1,pjm,DARBYTWN,,NG,12.774604338840184,9.024234110653865,0.258352181307461,0.9752073000463036,0
117,657,DARBYTWN/1/4,2,7212,DARBYTWN14 KV   GT1,pjm,DARBYTWN,,NG,14.445096507640397,11.65432098765432,0.236903563021544,0.9832771781251646,0
118,658,DENAWASH/1/1,CT1,55397,DENAWASH18 KV   UN1,pjm,DENAWASH,,NG,7.169514786073759,0.0,0.9852787044802443,0.9645269554761596,0
119,659,DENAWASH/1/2,CT2,55397,DENAWASH18 KV   UN1,pjm,DENAWASH,,NG,7.153994461342558,0.0,0.9848144149619612,0.9607380522806864,0
120,661,EDDYSTON/1/4,3,3161,EDDYSTON13 KV   UNIT20,pjm,"EDDYSTON,PRINTZ",,NG,18.592819216292625,11.599451303155009,0.2195634964266352,0.9898050845362144,0
121,662,EDDYSTON/1/5,4,3161,EDDYSTON13 KV   UNIT20,pjm,"EDDYSTON,PRINTZ",,NG,18.895625953221334,10.476451760402378,0.2064342470204183,0.9816701287774876,0
122,663,EDGEMOOR/1/11,4,593,EDGEMOOR12 KV   G10,pjm,EDGEMOOR,,NG,12.08127568537498,11.96159122085048,0.3550836808312336,0.9874503038223414,0
123,664,EDGEMOOR/1/12,5,593,EDGEMOOR12 KV   G10,pjm,EDGEMOOR,,NG,10.56083886829978,10.136259716506627,0.351560209225793,0.9862821225558768,0
124,665,EDGEMOOR/1/2,3,593,EDGEMOOR12 KV   G10,pjm,EDGEMOOR,,NG,10.554791257909692,11.588477366255145,0.3072362348006559,0.985965078374485,0
125,668,HUNLOCK/1/1,4,56397,HUNLOCK 13 KV   HUNL_4,pjm,HUNLOCK,,NG,12.894464750266842,7.912208504801097,0.3376742829095479,0.9272223939920397,0
126,669,SBEND/1/1,2,55347,KEYSTONE20 KV   UNIT 1,pjm,"KEYSTONE,SBEND",,NG,10.457891747940298,11.939643347050753,0.5899419488402896,0.9853232042326964,0
127,670,SBEND/1/2,1,55347,KEYSTONE20 KV   UNIT 1,pjm,"KEYSTONE,SBEND",,NG,11.025459276981737,11.603109282121627,0.494186921053883,0.980829587129424,0
128,671,SBEND/1/3,4,55347,KEYSTONE20 KV   UNIT 1,pjm,"KEYSTONE,SBEND",,NG,12.21929889978001,9.905807041609512,0.5710186129392537,0.979833138147666,0
129,672,SBEND/1/4,3,55347,KEYSTONE20 KV   UNIT 1,pjm,"KEYSTONE,SBEND",,NG,10.483748168921242,11.873799725651578,0.6108208966052807,0.9819735157200672,0
130,673,LADYSMCT/1/1,2,7839,LADYSMCT14 KV   GT2,pjm,LADYSMCT,,NG,11.954347988467507,11.229995427526292,0.4531218821704961,0.954028440248856,1
131,674,LADYSMCT/1/2,1,7839,LADYSMCT14 KV   GT1,pjm,LADYSMCT,,NG,12.997430984778278,10.641060813900316,0.4929998121744931,0.9563723137699052,1
132,675,LADYSMCT/1/3,3,7839,LADYSMCT18 KV   GT3,pjm,LADYSMCT,,NG,11.34505177586407,11.895747599451305,0.4221293754433157,0.9698959581336116,1
133,676,LADYSMCT/1/4,5,7839,LADYSMCT18 KV   GT5,pjm,LADYSMCT,,NG,12.061487139558388,9.130315500685873,0.4840696892337639,0.9576881427839108,1
134,677,LADYSMCT/1/5,4,7839,LADYSMCT18 KV   GT4,pjm,LADYSMCT,,NG,10.310179845947658,11.789666209419297,0.4325405596006101,0.9655677931473082,1
135,678,LAKEWOOD/1/1,OPP3,55938,LAKEWOOD18 KV   OCEAN C1,pjm,LAKEWOOD,,NG,16.67031195636767,10.399634202103336,0.3502823559127834,0.9769512784269192,0
136,679,LAKEWOOD/1/2,OPP4,55938,LAKEWOOD18 KV   OCEAN C1,pjm,LAKEWOOD,,NG,15.991641238113145,10.995884773662551,0.3392578994554431,0.9676785192753314,0
137,680,LINDEN/1/1,7,2406,LINDEN  13 KV   UNIT08,pjm,LINDEN,,NG,21.18786304358965,10.666666666666666,0.2219733210277635,0.9023054750871996,0
138,681,LINDEN/1/10,1201,2406,LINDEN  18 KV   1201 CT,pjm,LINDEN,,NG,3.0702731347257903,6.551440329218107,0.7964841111266169,0.967257603371406,0
139,684,LINDEN/1/5,2101,2406,LINDEN  18 KV   2101 CT,pjm,LINDEN,,NG,6.3460401151014505,3.358024691358024,0.823493613746414,0.96612046799639,0
140,685,LINDEN/1/6,1101,2406,LINDEN  18 KV   1101 CT,pjm,LINDEN,,NG,6.217238958486111,4.748056698673981,0.7542913879682666,0.9648319160459782,0
141,686,LINDEN/1/9,2201,2406,LINDEN  18 KV   2201 CT,pjm,LINDEN,,NG,3.2111643657951467,6.3758573388203015,0.8074459612110194,0.964239584804968,0
142,688,MARTINSC/1/4,3,3148,MARTINSC24 KV   UNIT03,pjm,MARTINSC,,NG,17.826445572812048,-11.914037494284408,0.648561091720411,0.9933696178184414,0
143,689,MARTINSC/1/5,4,3148,MARTINSC24 KV   UNIT04,pjm,MARTINSC,,NG,17.246311474080418,-10.9519890260631,0.644046231434105,0.9928237649272562,0
144,690,NEWCASOE/1/1,4,3138,NEWCASOE14 KV   G4,pjm,NEWCASOE,,NG,13.138379745024258,-0.1609510745313214,0.7131043044279644,0.9946608967065816,0
145,691,NEWCASOE/1/2,3,3138,NEWCASOE14 KV   G3,pjm,NEWCASOE,,NG,17.10744090220634,-4.718792866941017,0.6189621126201391,0.9945249386406247,0
146,692,NEWCASOE/1/3,5,3138,NEWCASOE16 KV   G5,pjm,NEWCASOE,,NG,11.733987581767856,-0.724279835390947,0.6752492096647259,0.9972882239708992,0
147,693,OAKG APS/1/1,1,55349,OAKG APS18 KV   GEN 2,pjm,OAKG APS,,NG,14.263950379652346,-8.1572930955647,0.865322294618404,0.9660024502652844,0
148,694,OAKG APS/1/2,2,55349,OAKG APS18 KV   GEN 2,pjm,OAKG APS,,NG,11.878452812534547,-8.193872885230912,0.8910390743575394,0.9462179248581636,0
149,698,REMNTNCT/1/2,3,7838,REMNTNCT18 KV   GT2,pjm,REMNTNCT,,NG,11.687303760741344,11.723822588020118,0.5040546760638253,0.9697533786121916,0
150,700,REMNTNCT/1/4,1,7838,REMNTNCT18 KV   GT2,pjm,REMNTNCT,,NG,11.557367929224585,11.65432098765432,0.5093296454312947,0.944074944733314,0
151,705,ROCKSPRI/1/7,CT1,59220,ROCKSPRI18 KV   CT6,pjm,ROCKSPRI,,NG,4.646484741293032,4.342021033379058,0.7325022919840076,0.949714944803661,1
152,706,ROCKSPRI/1/8,CT2,59220,ROCKSPRI18 KV   CT6,pjm,ROCKSPRI,,NG,4.5608228778918045,4.605395518975767,0.7369683966417772,0.9360574589798808,1
153,707,RPMONE/1/1,1,7872,RPMONE  18 KV   1,pjm,RPMONE,,NG,14.554904352474676,11.833561957018746,0.4264160682119397,0.9803262354792596,0
154,708,RPMONE/1/2,2,7872,RPMONE  18 KV   1,pjm,RPMONE,,NG,14.565498156745528,11.914037494284408,0.4120875234844773,0.9598638416844028,0
155,709,RPMONE/1/3,3,7872,RPMONE  18 KV   1,pjm,RPMONE,,NG,16.00881997236781,10.516689529035208,0.4078409198657349,0.9786667763257942,0
156,710,SHAWVILL/1/1,1,3131,SHAWVILL4.1 KV  DIESEL,pjm,SHAWVILL,,NG,19.80275466709503,-11.383630544124372,0.5961332517655676,0.9914125538096684,0
157,711,SHAWVILL/1/2,2,3131,SHAWVILL4.1 KV  DIESEL,pjm,SHAWVILL,,NG,15.661936874436195,-3.5336076817558304,0.6006536595510812,0.9945117278859876,0
